businessID,name,address,coordinates,numberOfReviews,rating,zipCode,category
S28n01e8VKJ-Llm7YbEi0g,Guh Song Chinese Restaurant,"45-46 Bell Blvd, Bayside, NY 11361","40.75899, -73.76903",226,4.0,11361,chinese
gl1p0g_BN_DC4Eh_hRaUEg,Joong Koog Jip,"149-08 41st Ave, Flushing, NY 11355","40.76194966092599, -73.8153339",292,4.0,11355,chinese
bacGm8cL-vUPHdR18_M7bw,Charley Mom Restaurant,"1580 York Ave, New York, NY 10028","40.7740287780762, -73.9481582641602",104,3.5,10028,chinese
lgS9lE0Y9FhzT68zCj5QCw,Hunan Bistro,"96 3rd Ave, New York, NY 10003","40.73234, -73.9881",254,3.5,10003,chinese
DKGUSLiqNchBNatKoPM9QQ,Junzi Kitchen,"2896 Broadway, New York, NY 10025","40.8057641877461, -73.9652019005902",214,4.0,10025,chinese
XvOhc15ETRp8FkK1_lVizQ,Chang Lai Fishballs & Noodles,"55B Bayard St, New York, NY 10013","40.71531279614864, -73.99780121497064",74,5.0,10013,chinese
wqdFd3DZD_uTXRW784mFkg,A-Pou's Taste,"963 Grand St, Brooklyn, NY 11211","40.71326, -73.93616",115,4.5,11211,chinese
CflDIalFPdd7U3-fcq4Lkg,Lhasa Liang Fen,"8007 Broadway, Elmhurst, NY 11373","40.74401493782042, -73.88464531874742",56,4.5,11373,chinese
m4lJL1hpJCkfB_fXsj8iQQ,The Rogue Panda,"55 Water St, Ste 5, Brooklyn, NY 11201","40.703418788303445, -73.9923495",60,4.5,11201,chinese
-4pRolL6EQddbv4iHrIZwQ,Panda Express,"1277 1st Ave, New York, NY 10065","40.76582, -73.95767",112,3.0,10065,chinese
8DV1myPrW7SePZOK46IjLQ,Lady Chow Kitchen,"171 Hester St, New York, NY 10013","40.71785, -73.9968",55,4.0,10013,chinese
YvAeVNrMQGim9VTkilwUgA,Chinah,"100 Maiden Ln, New York, NY 10038","40.706649, -74.007166",87,4.5,10038,chinese
XH2CNWlLU2HXROsT5NkCmA,Panda Express,"835 Third Ave, New York, NY 10022","40.75624, -73.97012",141,3.0,10022,chinese
-7PgxPVUGZh__U3CxRFKxg,Trinidad Golden Place Restaurant,"788 Nostrand Ave, Brooklyn, NY 11216","40.6718291030037, -73.950525317791",194,4.5,11216,chinese
gxEYxWqKVhs8xBw9Lvd7hA,New East Garden Restaurant,"1685 1st Ave, New York, NY 10128","40.77793, -73.94902",67,3.5,10128,chinese
LWp9J-jrHw9v-qyFgAYfyw,Xi'an Famous Foods,"55-01 37th Ave, Woodside, NY 11377","40.75105, -73.90653",39,4.5,11377,chinese
RQRQOO_CGhj16AIz4KqlQA,Fu Zhou Wei Zhong Wei Jia Xiang Feng Wei,"88 E Broadway, Stall B45, New York, NY 10002","40.713837, -73.99414",67,4.5,10002,chinese
OXNPuN7KcjP9T5DdilgzdQ,Hakka Cuisine,"11 Division St, New York, NY 10002","40.71398, -73.9969",50,4.0,10002,chinese
rJ4N10Nbh-GM49qOSGFoAw,Old Xi'an,"164 Pearl St, New York, NY 10005","40.70591, -74.00747",285,4.0,10005,chinese
vw_Xsqnep2odsL3l5-Tn1w,P.F. Chang's To Go,"938 3rd Ave, New York, NY 10022","40.7598503, -73.968008",37,2.5,10022,chinese
Xc7TX67KK0CQnI3YpOAYDA,Fu Yuan,"135-43 Roosevelt, Flushing, NY 11354","40.7595502, -73.83060824110449",222,4.5,11354,chinese
DpfE0gPBXj-aj2pnEh4E2Q,Wei Williamsburg,"145 Borinquen Pl, Brooklyn, NY 11211","40.7107868, -73.9542168",237,4.0,11211,chinese
isIFCDLE3VIDJcqhVy_klA,99 Favor Taste - Brooklyn,"732 61st St, Brooklyn, NY 11220","40.6355691, -74.0115482",955,4.0,11220,chinese
CPv_PzTVuk2q-8Ndi6pXaQ,OK Ryan Restaurant,"4104 College Point Blvd, Flushing, NY 11355","40.7559317, -73.833735",207,4.0,11355,chinese
WgQkB7cbPNgj0pLin7gQtw,La Nueva Victoria,"2536 Broadway, New York, NY 10025","40.79372, -73.971954",117,3.5,10025,chinese
AvTezlpt3GXTdSEnXbHP4w,Fatima's Halal Kitchen,"83-25 Parsons Blvd, Jamaica NY, NY 11432","40.71496339999999, -73.80743509999999",428,4.0,11432,chinese
R9Mh1oRYJn5Dn9hCNQqlWA,Ji Bei Chuan Noodles - Queens,"38-10 Prince St, Queens, NY 11354","40.75989, -73.83266",34,4.5,11354,chinese
FJFliqqHXFZutkp_dmWdfw,Zen Vegetarian House,"773 Flatbush Ave, Brooklyn, NY 11226","40.65396, -73.95937",307,4.0,11226,chinese
KUW8hx5kinOT_XJj3ttCDQ,Go Noodle Nine Moon,"1069 1st Ave, New York, NY 10022","40.75932, -73.96254",76,3.0,10022,chinese
qFmyAqm0MQbdu_MHX1mhpQ,Oh Dumplings,"6 Bergen St, Brooklyn, NY 11201","40.6875754, -73.9929996",140,4.0,11201,chinese
lKxmH-hQ6ezKbq4URKrd-Q,May Wah Fast Food,"190 Hester St, New York, NY 10013","40.71825, -73.99842",424,4.0,10013,chinese
LztkKM-lvRraBbS9TVXzcg,Yiwanmen,"150 Mott St, New York, NY 10013","40.7193132739237, -73.99627615337461",206,4.0,10013,chinese
DnJoD7VxgvbYxkF0WFxKog,Lisa's Dumplings,"1000 S 8th Ave, Turnstyle Underground Market, New York, NY 10019","40.76715, -73.98298",7,4.5,10019,chinese
c1HgKFOT4Cc7TqWQD5mQBQ,Cheong Fun Cart,"159 Hester St., New York, NY 10013","40.7176279773311, -73.9963736857056",173,4.5,10013,chinese
kWJF8L1u5jdlkLBItUu16w,Bo Ky,"80 Bayard St, New York, NY 10013","40.71578, -73.99867",916,3.5,10013,chinese
agCuWjaUJ8xBO_PDDQRiGw,S Wan Cafe 洋紫荆,"85 Eldridge St Lower E, New York, NY 10002","40.71725, -73.99254",163,4.5,10002,chinese
inp9N7bo9zqQSa8h8UBhqg,Empire Szechuan,"193 Columbus Ave, New York, NY 10023","40.77519480003534, -73.98020523638911",289,2.5,10023,chinese
8dSqyc5rHkqRa_oHk2v3xw,Dun Huang,"817 60th St, Fl 1, Brooklyn, NY 11220","40.6353649, -74.00893019143408",92,4.0,11220,chinese
xOL2SC34gdhKHSbyaDz9BA,Pearls Chinese Restaurant,"689 9th Ave, New York, NY 10036","40.7619901, -73.9903719",170,3.0,10036,chinese
U2aUFZARLeSMf4RQIxjuTw,Lucky House Kitchen,"343 Lewis Ave, Brooklyn, NY 11233","40.6838402152061, -73.9351565390825",132,4.5,11233,chinese
Aux2Mp7bGnF3S6h60ab3iQ,Yummy City,"1557 Lexington Ave, New York, NY 10029","40.7879244458184, -73.948986355818",60,4.5,10029,chinese
eQKYZWnBjPUjINAnFmrmbA,P.F. Chang's,"10 Port Imperial Blvd, West NY, NJ 07093","40.7802837, -74.00958480000001",565,3.0,07093,chinese
lLO8Nj-kPJ_b6vEs022GxQ,Xiang Hot Pot,"136-20 Roosevelt Ave, Ste 2M, Flushing, NY 11354","40.75933, -73.8291799",483,4.0,11354,chinese
5h-57YHVpnnl8fV_jMkQvg,Edo Asian Fusion,"2087 Coney Island Ave, Brooklyn, NY 11223","40.606292381664, -73.9616475521669",115,4.0,11223,chinese
_4UvguU5z2hMsHXlYedFXw,Tao Hong Bakery,"79 Chrystie St, New York, NY 10002","40.71735, -73.9945679",67,4.5,10002,chinese
AEkpyAGcVe5NgH2Nb7fCNQ,Nuevo Jardin De China Restaurant,"3205 Broadway, Astoria, NY 11106","40.7615513755699, -73.9243148820204",242,3.5,11106,chinese
nXh79laNQ7leN92F5Ore-Q,Forever Taste,"27 Rutgers St, New York, NY 10002","40.71293, -73.98994",57,4.0,10002,chinese
6aOITRm4GrNbAJ9Li1J_yQ,Sanmiwago,"98 Mott St, Ste 3, New York, NY 10013","40.71718663968627, -73.9972861",69,4.5,10013,chinese
PLHPKk7wDlKDNyA1qowV4w,Zhongzhong Noodles - Bronx,"657 E 189th St, The Bronx, NY 10458","40.85658, -73.88415",70,4.5,10458,chinese
cOtB9fWWLrbaBebZDjJquQ,DunHuang Miss Noodles,"531 Myrtle Ave, Brooklyn, NY 11205","40.693868137768895, -73.9634565145772",90,4.0,11205,chinese
Cyv-tW4BljwWnP16HI_zAg,Taste Kitchen,"316 W 36th St, New York, NY 10018","40.75374, -73.99342",50,3.0,10018,chinese
Bwj7nzWphGV6FaZ_ygTSOg,Happy Hot Hunan,"969 Amsterdam Ave, New York, NY 10025","40.80133, -73.96466",189,3.5,10025,chinese
_WXa2M3gz2Mi0ys3s88nDw,La Salle Dumpling Room,"3141 Broadway, New York, NY 10027","40.81403, -73.95983",323,4.0,10027,chinese
S-aX_Pz8F7nDL6kRThKcHw,Vanessa's Dumpling House,"310 Bedford Ave, Brooklyn, NY 11211","40.713795, -73.961983",585,3.5,11211,chinese
TbbpihlBxYidyE_O65Ajbw,Hay Hay Roasted,"81 Mott St, New York, NY 10013","40.71663080185816, -73.9981349",170,4.0,10013,chinese
7rTl_d-dqlK5dGG31ogSBg,Nanking,"134-07 Rockaway Blvd, South Ozone Park, NY 11420","40.67484, -73.80398",388,4.0,11420,chinese
_XLLSXPIjgoZQtwU3RCcQA,Hunan Delight,"752 Union St, Brooklyn, NY 11215","40.6755282563532, -73.9780712127686",345,4.0,11215,chinese
cn3JXMq29UfRkFCUD0Bhbw,Fried Dumpling,"106 Mosco St, New York, NY 10013","40.7145984, -73.9993465",603,3.5,10013,chinese
d_wGowk0nrjkRkp6gDaICg,Noodle Lane and Dumplings,"230 7th Ave, Brooklyn, NY 11215","40.67016579414899, -73.9791274",31,4.5,11215,chinese
9GmZACJFhwn5DlfPb60O4g,Milu,"235 Kent Ave, Brooklyn, NY 11249","40.71657036891446, -73.96539440213716",9,4.5,11249,chinese
i2sHvYTM-vuvqqmgbFZwnQ,Cha Kee,"43 Mott St, New York, NY 10013","40.71519, -73.99886",119,3.5,10013,chinese
yv9RbEsbXLhW7bv4ghBl3w,Hand Pull Noodle and Dumpling House,"7201 18th Ave, Brooklyn, NY 11204","40.61489, -73.99405",345,4.0,11204,chinese
BcOuqkUniZJG5NLpdzeOYQ,Friendly Restaurant,"1205 40th Ave, Long Island City, NY 11101","40.7559963313064, -73.9424634196434",70,3.5,11101,chinese
PGeL1b4xNJggpZsHEGoxjg,Mr Chow,"121 Hudson St, New York, NY 10013","40.7162608674808, -74.00935559331678",455,3.0,10013,chinese
QQfwlKFD6X8-ZXf7gfQZqg,Hardee,"351 Myrtle Ave, New York, NY 11205","40.6933441162109, -73.9722290039062",31,4.5,11205,chinese
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,"139 E 45th St, New York, NY 10017","40.75322, -73.97399",159,3.0,10017,chinese
KEWIhmU2R2kZH3BtARkWlg,Nuan Xin Rice Roll,"67A Eldridge St, New York, NY 10002","40.71665, -73.99284",58,4.5,10002,chinese
kYJbGSjyXocbRrgMV-zExg,Six Happiness,"1413 2nd Ave, New York, NY 10021","40.769994, -73.957802",140,3.0,10021,chinese
nZQ1samsm5S7w0F4i3A_ig,Lubian Chinese Grilled Fish,"650 9th Ave, New York, NY 10036","40.76068552301005, -73.99078957736492",13,4.0,10036,chinese
UNLfH42wkAAChV76hmbdkg,Eight Jane Food 秀八珍卤味,"37-12 Main St, Flushing, NY 11354","40.7611559832951, -73.8310919214537",102,4.5,11354,chinese
C6yKBawkYeTtahbt9T0dGQ,Yozi Noodles,"5805 8th Ave, Brooklyn, NY 11220","40.63639, -74.00842",61,4.0,11220,chinese
oh6u1GJ3jFJqQDX1oxIJAg,New Spicy Village,"118 Eldridge St, New York, NY 10002","40.71850410903944, -73.99170488119125",22,4.0,10002,chinese
Cd11Q5nxqthvg5xQx2SW2g,Tasty Dumpling,"42 Mulberry St, New York, NY 10013","40.71492871224907, -73.9995409548283",596,3.5,10013,chinese
yZwPvWEol_q6IfKU6qQTQQ,Rahongbu Malatang,"45-15 162nd St, Queens, NY 11358","40.75594491442138, -73.80429629999999",22,4.5,11358,chinese
3ESDUFulPVoMJdsqPQGm0A,Golden City Chinese Restaurant,"423 9th Ave, New York, NY 10001","40.753277148143, -73.996643608314",98,3.5,10001,chinese
UFVgwaWFvr2IZ6o2RrVO7g,Peking Duck Sandwich Stall,"137-28 40th Rd, Flushing, NY 11354","40.758852714127194, -73.83044174524449",220,4.0,11354,chinese
hdiQrGDT8enOzpxaipBzNA,Mee Noodle Shop & Grill,"223 1st Ave, New York, NY 10003","40.7309882, -73.983084",144,3.0,10003,chinese
N4KANHCIuDe4-FrRyEch7A,Hainan,"41-25 162nd St, Queens, NY 11358","40.76067252689453, -73.8037556",45,4.0,11358,chinese
gueBDw00UM9bhaRlivdamw,He Nan Hui Mian 河南烩面,"136-31 41st Ave, Flushing, NY 11354","40.75892956986156, -73.8284643038736",51,4.5,11354,chinese
3K7Kc82bhU6-qjAjsBs3Fw,Lao Bei Fang Dumpling House,"8305 Broadway, Elmhurst, NY 11373","40.74111, -73.87977",625,4.0,11373,chinese
MMuhdLdOcQ5Ghtr0V_BwIg,Zou's,"38-14 Prince St, Flushing, NY 11354","40.75981, -73.83262",34,4.5,11354,chinese
d6pcRMV1YUDFTKO_p9d-sA,Wong Kwong Hop,"85-27 Grand Ave, Elmhurst, NY 11373","40.735727, -73.88152",94,4.5,11373,chinese
aPThNhqjq5rfN9c8ykcarA,Mian Kitchen,"1065 Ave Of The Americas, Ste 2400, New York, NY 10018","40.7533652220521, -73.9840016206238",19,3.5,10018,chinese
oJjMYhA6z1_BVaQpSdyl8g,Golden Forest,"353 Grand St, New York, NY 10002","40.7167, -73.98945",225,4.0,10002,chinese
EZ3ibVUEjtnMgO4RaV9QxA,Joong Koog Jip,"203-16 Northern Blvd, Bayside, NY 11361","40.75743029208008, -73.77946781299272",203,4.0,11361,chinese
3OT1deSiIYhrcXWJ1sD3wA,Shui Mei Cafe,"67 E Broadway, New York, NY 10002","40.7135318, -73.9948386",50,4.5,10002,chinese
lt3Leywt1pzy23OzDqYRVA,XO Taste,"41 Elizabeth St, New York, NY 10013","40.717025, -73.996971",285,3.0,10013,chinese
wB62GwboLqg1UpGm-Qpz5Q,La Salle Dumpling Room West End,"37 West End Ave, New York, NY 10023","40.773196, -73.989616",10,4.0,10023,chinese
ybQV8joopvU1_gG2RwLRog,Wok City,"153 Amsterdam Ave, New York, NY 10023","40.7752417820046, -73.983876645396",109,3.0,10023,chinese
dv-RaOwKFizDe4c5-sVJ5w,Peking BBQ,"58-11 Woodside Ave, Woodside, NY 11377","40.7457277, -73.9062112",294,4.0,11377,chinese
a4TRg23qUQvWN9HAAdXGgw,Halal Xpress,"7524 18th Ave, Brooklyn, NY 11214","40.612962, -73.996675",75,4.5,11214,chinese
LYp3izplqg0x-h9CBlb-MQ,China Gourmet,"877 8th Ave, New York, NY 10019","40.76381, -73.98524",274,2.5,10019,chinese
Tkd1XoIUPa4wor8LN7Cfgw,Bites Of Xian,"884 6th Ave, New York, NY 10001","40.74807, -73.988606",8,4.0,10001,chinese
6uPtOyrxXV8y1y8pvLU2pA,Pic Up Stix,"1372 Lexington Ave, New York, NY 10128","40.78259, -73.95352",83,3.0,10128,chinese
S0CYlCpjRfq13k2qz06DHw,Xiang Hotpot-Brooklyn,"5816 Fort Hamilton Pkwy, Brooklyn, NY 11219","40.6339, -74.00467",218,4.0,11219,chinese
DjLxykRuP8OFtGtPPZpfdQ,Caridad China,"108 Graham Ave, Brooklyn, NY 11206","40.704949, -73.942579",120,4.0,11206,chinese
5u4T6-Z-KhHrRZ9g54pugQ,Carol's Bun,"139 E Broadway, New York, NY 10002","40.7138317002555, -73.9914554524045",64,4.5,10002,chinese
m1sfDqgDiKKyUaXo9DWVeQ,Bodhi Village,"136-20 Booth Memorial Ave, Flushing, NY 11355","40.7470027009989, -73.82836902698611",353,4.0,11355,chinese
uXtaduMyk2oGdnHYR4ZafA,Vegetarian Palate,"603 Washington Ave, Brooklyn, NY 11238","40.679648, -73.963867",213,4.0,11238,chinese
QGldR7s9_qV_35iGtkcNyA,Asia Harbor,"402 Church Ave, Kensington, NY 11218","40.643948, -73.9763473",149,4.0,11218,chinese
kHlYnhMOoMBbe3VCZflpKQ,Spy C Cuisine,"72-06 Austin, Forest Hills, NY 11375","40.71903, -73.84249",328,4.0,11375,chinese
AImhpHnwq_1qJeopUzdohA,House Of The Red Pearl,"96 South St, New York, NY 10038","40.70659, -74.00266",59,3.5,10038,chinese
HVZ4E2yL-k37oC4ayiubbQ,Sabrosura 2,"1808 Westchester Ave, Bronx, NY 10472","40.8317697392748, -73.86583769469",153,4.0,10472,chinese
24p-MWh8_jZWLZnR9X2NgQ,Sabrosura Restaurant,"1200 Castle Hill Ave, Bronx, NY 10462","40.832073, -73.850759",308,3.5,10462,chinese
YJxB9qaUZmJ4BmbqK9BDgw,Hot Spot Hot Pot,"7204 18th Ave, Brooklyn, NY 11204","40.615118, -73.994553",97,4.0,11204,chinese
_7rU61c3WTVfPS_-FNup8g,J J Chan's Garden,"7521 31st Ave, East Elmhurst, NY 11370","40.7593470534684, -73.89224166101121",148,3.5,11370,chinese
Y5NjZuIkWnV-ntd7BeUjzg,Happy Lamb Hot Pot,"136-59 37th Ave, Flushing, NY 11354","40.762281, -73.829041",741,4.0,11354,chinese
ZRzSjuR2MA3-2Ay3VTzXXQ,Kitchen Paradise,"48 W 48th St, New York, NY 10036","40.75809, -73.98026",16,3.5,10036,chinese
cwC12KMeodZZRr2ChksBNw,Deng Ji Yun Nan Guo Qiao Mi Xian,"40-09 Prince St, Flushing, NY 11354","40.7588253106632, -73.8316668741632",83,4.0,11354,chinese
kEeGDZtrEqKKyl-s8rqKCg,Red Mountain Noodle House,"44-13 Kissena Blvd, Flushing, NY 11355","40.7536306232214, -73.8224098831415",75,4.0,11355,chinese
2tR7d61tBGNlGaJRYvrN0Q,Dumplings & Things,"45-26 46th St, Sunnyside, NY 11104","40.7425888323281, -73.9189697784327",196,3.5,11104,chinese
DkmeAg0lNOTI8SKltDsd_w,Golden Corner Noodles,"42-15 College Point Blvd, Flushing, NY 11355","40.7541243338164, -73.8327374542145",63,4.5,11355,chinese
osnb51lPIHxUKRlcg7idwA,Kathy's Dumplings,"7924 3rd Ave, Brooklyn, NY 11209","40.6279735, -74.0293625",241,4.0,11209,chinese
bgnM6uy66zupYzb4QdL3vA,108 Food Dried Hot Pot,"2794 Broadway, New York, NY 10025","40.80265, -73.96721",179,3.5,10025,chinese
OXTcpNk9ZXuOxPnjpcSs7w,Pearl Garden,"14508 14th Ave, Whitestone, NY 11357","40.786695, -73.8219",158,4.5,11357,chinese
dn8_HgoGUE4IFzwPI6GeLA,Kai Feng Fu 開封府鍋貼,"4801 8th Ave, Brooklyn, NY 11220","40.64199856699212, -74.00233773067185",309,4.0,11220,chinese
2rqb2T5IS2D7A6UB5QwNKw,Yun Nan Flavor Garden,"5121 8th Ave, Brooklyn, NY 11220","40.639996, -74.004509",342,4.0,11220,chinese
k8GFfCXO2FIIJIo0ICYSRA,Bao Bao Cafe,"106 Greenwich St, New York, NY 10006","40.70854, -74.01367",252,4.0,10006,chinese
8t1RC4e6pCyGZXCUm91XQg,Ooodles Noodle House,"215-05 Northern Blvd, Ste 2, Bayside, NY 11361","40.76079, -73.7673",93,4.5,11361,chinese
MzA6gitJKqfW4VrdS7AiQw,PACIFIC MOON,"59-02 Broadway, Woodside, NY 11377","40.75119, -73.90269",117,4.0,11377,chinese
6gE9N5wD4K-bbmSEBm7Lhw,Kong Kee,"212 Grand St, New York, NY 10002","40.719047, -73.996139",63,4.0,10002,chinese
GzY2EjCmGNgvRd7IE20fTA,Wei West,"235 Murray St, New York, NY 10282","40.7149792560543, -74.0148960394593",241,3.0,10282,chinese
6LfskUyZzmcDSV6h5kOwGw,Peking Duck House,"28 Mott St, New York, NY 10013","40.71465055488514, -73.99872133314015",964,3.0,10013,chinese
utVNm8OfDl_H154lMlcMlA,Zhongzhong Noodles - Brooklyn,"154 Adelphi St, Brooklyn, NY 11205","40.69301, -73.97198",8,5.0,11205,chinese
mEi57As_Gwyt1F73V2x__A,1392 Seafood BBQ,"39-16 Prince St, Flushing, NY 11354","40.759217, -73.832547",97,4.0,11354,chinese
x3_DaW2lWCNovheuZV_nAw,Private Kitchen,"3635 Main St, Flushing, NY 11354","40.762437, -73.83117",88,4.0,11354,chinese
vbL4Ef8zf4dmdR9Gyl5lkw,Taiwanese Gourmet,"8402 Broadway, Elmhurst, NY 11373","40.739713, -73.878766",459,3.5,11373,chinese
PKkCtyZQpVEzivSF41ZgIw,Sunrise Chinese Restaurant,"3320 Broadway, Astoria, NY 11106","40.760806, -73.923281",69,3.5,11106,chinese
w0pDi_iMZd5MqYQ7t5q1dQ,Golden Woks,"159 Christopher St, New York, NY 10014","40.73284, -74.00836",74,3.5,10014,chinese
D_f5cnBPDUueO-CCYHtwPw,Mabu Hong Kong Cafe,"18 Doyers St, New York, NY 10013","40.71458505306615, -73.99800438433886",105,3.5,10013,chinese
UNyGz06_7RendbswIyNYtA,Shu Han Ju,"465 6th Ave, New York, NY 10011","40.73558, -73.99843",200,3.5,10011,chinese
K9euk0JiVwAkp8x5wwaqSA,Yin Ji Chang Fen,"38-12 Prince St, Flushing, NY 11354","40.75985, -73.83264",48,4.0,11354,chinese
-s1Fy63x2h4VTW_9jGZWsg,West Rice Roll King,"124 Hester St, New York, NY 10002","40.71697, -73.99471",30,4.5,10002,chinese
yVI01P3ApyLlkqtOfgki7A,Bei Jing Chinese Foods,"860 10th Ave, New York, NY 10019","40.768619, -73.98851",29,3.0,10019,chinese
yVDNPV0Yf3vQAsXTJett1g,i-Fortune Cookie,"44-69 21st St, Long Island City, NY 11101","40.7476578, -73.947319",75,3.0,11101,chinese
lCYMi_3nM_SAaigIjl3uGA,Xi'an Famous Foods,"209 N 8th St, Brooklyn, NY 11211","40.717430744347, -73.9551546",16,4.5,11211,chinese
lmiwPS9tl3cyMDGDeVstqQ,New Apolo,"508 Grand St, Brooklyn, NY 11211","40.71078, -73.95076",174,3.5,11211,chinese
DKXE-uRW-T3SvCsAEyvmqw,Panda Harlem,"2331 12th Ave, New York, NY 10027","40.82005, -73.95861",134,3.5,10027,chinese
VTNMeipIiyRRenXcRBedpg,HK Food Court 香港美食城,"8202 45th Ave, Elmhurst, NY 11373","40.7414872, -73.8827301",112,4.0,11373,chinese
ZybTcEwBUeQqiiyyBpoiPQ,White Bear,"135-02 Roosevelt Ave, Ste 5, Flushing, NY 11354","40.758783, -73.83163",1176,4.0,11354,chinese
K0qsGnFv-edPDqVBdLCocQ,China Garden,"39-20 47th Ave, Sunnyside, NY 11104","40.74166, -73.92577",81,4.0,11104,chinese
Qsc2DrX3IR-uGfwnUlOzcA,Lotus Express,"4840 Broadway, New York, NY 10034","40.86626, -73.92474",86,4.0,10034,chinese
WfqMC8dGFCZPTQ-K0YuPBA,Jin Da Lai,"35-30 Union St, Flushing, NY 11354","40.7645446214285, -73.8281665929767",43,4.0,11354,chinese
rN347NNwQ0hDSlbedzI9BQ,Kai Sushi Asian Fusion,"1475 Williamsbridge Rd, Bronx, NY 10461","40.84362, -73.84565",302,4.0,10461,chinese
Y2iXjyK72jeGy2m3HQncsg,Gao's Crab and Kabob,"136-72 Roosevelt Ave, Flushing, NY 11354","40.7599, -73.82738",47,4.0,11354,chinese
ku3TyaUBEkuQtQXKq80Zlg,Sun Sai Gai Restaurant,"220 Canal St, Ste A, New York, NY 10013","40.717346, -73.9992751",266,3.5,10013,chinese
2v7HpoqI2pSS9GpHu-gI2g,Soku 1546,"1546 Myrtle Ave, Brooklyn, NY 11237","40.69938, -73.91177",31,4.0,11237,chinese
JyYt8w1RpjDbITsE40eLfA,E Noodle Chinatown,"26 Jefferson St, New York, NY 10002","40.71329, -73.98869",24,4.5,10002,chinese
C6NvtFvXo86_kEWi3qBYWQ,Golden Dragon,"3406 31st Ave, Astoria, NY 11106","40.76287, -73.92097",95,3.5,11106,chinese
cZ2Nkl7Z_sCvanOoruvxHQ,Panda Express,"663 Ninth Avenue, New York, NY 10036","40.761021, -73.991119",110,3.0,10036,chinese
HmK289OYwb10bDDZM5QxKg,Zao Men Qian Hot Pot,"46-09 Kissena Blvd, Flushing, NY 11355","40.7505741, -73.818845",34,4.5,11355,chinese
mQ5uHsh3ssahNcxrdiSQCw,Niuddo 牛粉道面,"41-42 Main St, Flushing, NY 11355","40.756965, -73.829318",40,4.5,11355,chinese
ZyxYjbxS1PnM8AOOdilUSA,Sheng Jin,"41-40 Main St, Flushing, NY 11355","40.757, -73.82933",53,4.0,11355,chinese
QWskQ2QpR8bmza2FRFziOQ,Asian Fortune,"103 35 Queens Blvd, Forest Hills, NY 11375","40.7244621, -73.8493213",123,4.0,11375,chinese
jojBi9v-MViTDkyJyi8zpg,South River Restaurant,"82-02 45th Ave, Elmhurst, NY 11373","40.7413859, -73.8824995",22,4.5,11373,chinese
cGSLzPA_SCWrN3cyT86Nhw,Dun Huang - Upper West,"1268 Amsterdam Ave, New York, NY 10027","40.81106, -73.95818",99,3.5,10027,chinese
ynVdTXNvG0_hNAmrTFQ4cQ,Lao Shen Hot Pot,"160-34 Northern Blvd, Flushing, NY 11358","40.7624261710879, -73.8045795209282",81,4.0,11358,chinese
dP6SmZ5E5Nj64-3zZMjGSg,New Wong Asian Food,"1217 1st Ave, New York, NY 10065","40.76388328668932, -73.95888984723881",68,2.5,10065,chinese
l5ayMkjXp-B-WxvYkQBo4A,New York Food Court 紐約美食城,"133-35 Roosevelt Ave, Flushing, NY 11354","40.75898, -73.83325",185,4.0,11354,chinese
cCHkQ5oISNafWnLoBpsagg,Yue Wong Restaurant,"60 Bayard St, New York, NY 10013","40.7154966048149, -73.99778742352491",46,3.5,10013,chinese
UFeM5FPHjl1y8RQ4tvBSog,Happy Family Chinese Restaurant,"500 W 43rd St, Ste 1, New York, NY 10036","40.7601737976074, -73.9955139160156",112,2.5,10036,chinese
3fQ9IExhN9KMqGHVm_9AEQ,Wing Cheong Restaurant,"1389 Fulton St, Brooklyn, NY 11216","40.680375, -73.945514",64,4.5,11216,chinese
dVAI5zh29psdbHp9wGXwVQ,M Star Cafe,"19 Division St, New York, NY 10002","40.713928, -73.99652",342,3.5,10002,chinese
BkXb82Y2OIsQ5RpNNQOYmQ,China Express,"192 Union Ave, Brooklyn, NY 11211","40.70606422212563, -73.949992",131,4.0,11211,chinese
AJKcsxpc9IthvhdEnfqogg,Good Chinese Restaurant,"663 Knickerbocker Ave, Brooklyn, NY 11221","40.6951122106303, -73.9116479761463",210,4.0,11221,chinese
gqrHC135WZLl43jCbE824Q,Hunan Noodle 湖南嗦粉,"3636 Prince St, Ste 102, Flushing, NY 11354","40.761, -73.83287",34,4.5,11354,chinese
IQ91FltwJmIPhS6fKKf2pw,China 1 Kitchen,"609 Main St, New York, NY 10044","40.7632023290684, -73.9490040654764",71,3.0,10044,chinese
jfOMJ8y3llPbVJosDybLMw,Hope to See You 好久不见,"133-42 39th Ave, Ste 210, Flushing, NY 11354","40.759407, -73.832674",48,3.5,11354,chinese
5KDfEi17KRFD1TrzZyT4lQ,Profit,"643 2nd Ave, New York, NY 10016","40.74565, -73.9755799",44,3.0,10016,chinese
HHkTmzDBE9sGWvtSW9Ne8A,Tangra Masala,"87-09 Grand Ave, Elmhurst, NY 11373","40.736536, -73.878328",346,3.5,11373,chinese
wxUTM-FkpCvnoTGJfSXkWg,China King,"285 3rd Ave, New York, NY 10010","40.738249, -73.98336516258168",53,3.0,10010,chinese
mA7_wkXy3fDuQ00iV6GYqQ,Great Taste Dumpling,"4317 8th Ave, Brooklyn, NY 11232","40.6444549560547, -73.9998245239258",159,4.0,11232,chinese
